,anime_id,name,genre,type,episodes,rating,members,Anime_img_url,Sub_Dub
10131,25915,Sakura Capusule,"Kids, Slice of Life",OVA,1,6.07,282,,
10132,3869,Sakura Momoko Gekijou: Coji-Coji,"Comedy, Fantasy",TV,100,6.65,186,,
10133,15393,Sakura no Ondo,Drama,Movie,1,6.38,1498,,
10134,29798,Sakura Yori Ai wo Nosete,Kids,Movie,1,4.15,96,,
10135,5810,Sakuran Boy DT,"Comedy, Super Power",TV,11,5.93,254,,
10136,13365,Samchongsa: Time Machine 001,"Adventure, Sci-Fi",Movie,1,4.3,94,,
10137,29637,Samurai,"Drama, Romance",Movie,1,3.58,111,,
10138,9993,Samuraider: Nazo no Tenkousei,"Action, Drama, Samurai",OVA,1,5.82,212,,
10139,29559,San-biki no Koguma-san,Kids,Movie,1,3.63,80,,
10140,21483,Sanchoume no Yuuhi,"Comedy, Slice of Life",TV,27,7.33,72,,
10141,10077,Sango no Umi to Ouji,Fantasy,OVA,1,6.16,132,,
10142,22973,Sangokushi,"Action, Historical",Special,1,7.86,68,,
10143,7696,Sangokushi Daiichibu Eiyuu-tachi no Yoake,Historical,Movie,1,7.2,124,,
10144,7697,Sangokushi Dainibu Choukou Moyu,"Action, Historical",Movie,1,7.03,177,,
10145,7698,Sangokushi Daisanbu Harukanaru Taichi,"Action, Historical",Movie,1,7.07,150,,
10146,8678,Sangokushi II: Amakakeru Otoko-tachi,"Action, Historical",Special,1,7.43,197,,
10147,29547,Sanrio Christmas Fantasia,"Fantasy, Kids, Magic",OVA,1,6.86,55,,
10148,29545,Santa Claus Tsukamaeta!,"Fantasy, Kids",OVA,1,5.75,42,,
10149,22627,Santa-san to Tonakai Kuppi,"Fantasy, Kids",OVA,1,5.64,71,,
10150,34191,Santa-san wa Dai Isogashi,"Fantasy, Kids",OVA,1,9.0,25,,
10151,30378,Sanzoku Diary,"Seinen, Slice of Life",OVA,1,5.38,187,,
10152,29675,Sarasoujuu no Hana no Iro,Drama,Movie,1,3.8,97,,
10153,31052,Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle,"Adventure, Comedy, Shounen",Movie,1,5.33,77,,
10154,22399,Saru Kani Gassen,Kids,OVA,1,5.23,62,,
10155,30059,Saru Kani Gassen,Drama,Movie,1,4.75,76,,
10156,33860,Saru Kani Gassen (Yokoku),Historical,ONA,1,2.84,38,,
10157,23867,Saru Kani Gassen: Ijimekkozaru to Shoujiki Kani-san,"Comedy, Kids",OVA,1,5.25,49,,
10158,28561,Saru Tarou Jishin ni wa Makenai zo!: Jishin e no Sonae Dai Sakusen,"Drama, Kids",OVA,1,8.25,40,,
10159,27681,Sasurai-kun,"Comedy, Slice of Life",TV,13,6.0,57,,
10160,33824,Satoukibibatake,"Drama, Historical",OVA,1,8.5,21,,
10161,32734,"Satto Anshin, SAT x Peeping Life","Comedy, Slice of Life",ONA,3,4.07,66,,
10162,28017,Sayanora Kaba-kun,"Historical, Kids",Movie,1,5.75,47,,
10163,29733,"Sayonara, Midori ga ike: Tobe! Tako Glider!!","Adventure, Kids",OVA,1,6.8,54,,
10164,28615,Sazae-san: Dawn to Ikka de Hawaii Ryokou,"Comedy, Slice of Life",Special,1,6.14,107,,
10165,4684,Scarecrowman,"Fantasy, Kids",TV,26,7.13,160,,
10166,27961,Science Anime: Choudendou Monogatari,"Historical, Kids",Special,1,8.0,42,,
10167,33318,Scripta Volant,,Movie,1,6.27,22,,
10168,10850,Seibu Tetsudou Ekiin Tako-chan,"Comedy, Parody, Police, Slice of Life",ONA,12,4.12,99,,
10169,16245,Seikimatsu Leader Gaiden Takeshi!,"Comedy, School, Shounen",Special,1,6.14,94,,
10170,33163,Seishain Cyborg 003,Comedy,ONA,2,4.39,155,,
10171,28693,Seisho Gensou Fu: Adam to Eve,Historical,Movie,1,6.0,61,,
10172,32897,Seishun Anime Zenshuu Specials,"Drama, Historical",Special,2,5.0,50,,
10173,10045,Seishun Fuufu Monogatari: Koiko no Mainichi,"Comedy, Drama, Ecchi, Romance, Seinen",OVA,2,6.22,162,,
10174,29744,Seishun Midnight Runners: Shiosai,Music,Music,1,4.63,82,,
10175,17835,Seito Shokun! Kokoro ni Midori no Neckerchief wo,"Comedy, School, Shoujo",Special,1,6.41,116,,
10176,7216,Sekai Douwa Anime Zenshuu,"Adventure, Fantasy, Kids",OVA,10,5.66,161,,
10177,7398,Sekai Meisaku Douwa,Fantasy,OVA,20,6.49,207,,
10178,30028,Sekai Meisaku Douwa Series,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",TV,4,6.71,103,,
10179,10241,Sekai Monoshiri Ryoko,Comedy,TV,1006,5.92,153,,
10180,25607,Sekai no Fushigi Tanken Series,"Adventure, Fantasy, Historical",TV,10,6.2,50,,
10181,22523,Sekai no Hikari: Shinran Shounin,Historical,OVA,6,5.75,53,,
10182,27379,Sekai no Ouja: King Kong Taikai,"Adventure, Sci-Fi",Special,1,6.0,57,,
10183,19167,Senbon Matsubara,"Drama, Historical",Movie,1,6.31,89,,
10184,16788,Sengoku Bushou Retsuden Bakufuu Douji Hissatsuman,"Action, Adventure, Mecha",OVA,3,4.93,113,,
10185,10820,Sengoku Majin Goushougun (Movie),"Mecha, Parody, Sci-Fi",Movie,1,6.48,198,,
10186,8955,Senjutsu Choukoukaku Orion,"Action, Adventure, Comedy, Fantasy, Sci-Fi",Special,1,5.47,244,,
10187,20797,Sennen no Yakusoku,"Kids, Slice of Life",OVA,1,4.75,65,,
10188,8041,Sennin Buraku,"Comedy, Ecchi",TV,23,5.76,213,,
10189,32583,Sense Honma ni Honma,"Kids, Music, School",Music,1,4.18,67,,
10190,25035,Sensou ga Owatta Natsu ni 1945 Karafuto,"Drama, Historical",Movie,1,7.5,56,,
10191,29647,Sensuikan Cassiopeia,Dementia,Movie,1,3.35,85,,
10192,25329,Sensuikan ni Koi wo Shita Kujira no Hanashi,Kids,Movie,1,5.25,86,,
10193,2096,Sequence,"Romance, Sci-Fi, Shoujo",OVA,1,5.64,152,,
10194,28887,Setsuzoku Muyou,Comedy,TV,26,4.5,93,,
10195,32627,Shaka no Shougai,Historical,Movie,1,9.0,31,,
10196,15961,Shakotan★Boogie,"Action, Cars, Comedy, School, Seinen",OVA,4,7.6,169,,
10197,30097,Shan T Lao Fu Zi,"Action, Comedy, Seinen",Movie,1,6.52,77,,
10198,33906,Shangri-La (Music),Music,Music,1,3.54,55,,
10199,27811,Shaolin Wuzang,"Action, Demons, Historical, Martial Arts, Samurai, Supernatural",TV,26,7.19,151,,
10200,31264,Shashinki,Dementia,Movie,1,3.26,86,,
10201,31265,Shashinki 87,Dementia,Movie,1,3.41,85,,
10202,25979,Sheep in the Island,Comedy,Special,2,5.09,67,,
10203,26007,SheepWolf,"Comedy, Kids",ONA,1,4.54,65,,
10204,33760,Shen Ming Zhi Zhou,"Adventure, Fantasy",ONA,12,7.0,52,,
10205,32796,Shenmi Shijie Lixian Ji,"Adventure, Comedy, Fantasy",Movie,1,9.0,37,,
10206,32797,Shenmi Shijie Lixian Ji 2,"Adventure, Comedy, Fantasy",Movie,1,6.75,36,,
10207,33193,Shi Wan Ge Leng Xiaohua,"Comedy, Parody",ONA,12,6.67,114,,
10208,33195,Shi Wan Ge Leng Xiaohua,"Action, Adventure, Comedy, Fantasy, Parody",Movie,1,7.07,110,,
10209,33194,Shi Wan Ge Leng Xiaohua 2nd Season,"Comedy, Parody",ONA,13,6.33,77,,
10210,33196,Shi Wan Ge Leng Xiaohua Di 3rd Season,"Comedy, Parody",ONA,Unknown,7.08,144,,
10211,10506,Shiawase Haitatsu Taneko,Comedy,TV,Unknown,6.5,152,,
10212,9404,Shiawase no Katachi,Comedy,OVA,4,6.69,85,,
10213,25093,Shiawase no Ouji,Kids,Movie,1,6.57,65,,
10214,30201,Shiawase no Tokei,Music,Music,1,4.35,73,,
10215,18683,Shibai Taroka,"Action, Comedy, Romance, School, Shounen",OVA,2,6.0,161,,
10216,1739,Shibawanko no Wa no Kokoro,Kids,TV,80,6.27,369,,
10217,30983,Shibuzome Ikki: Ashita ni Kakeru Niji,"Historical, Kids",OVA,1,5.67,35,,
10218,24441,Shiden Pilot,"Action, Cars",Special,1,4.69,66,,
10219,33801,Shiguang Guiyu,"Drama, Supernatural",ONA,10,7.0,188,,
10220,30447,Shika to Kanta,"Adventure, Kids",OVA,1,7.0,47,,
10221,33538,Shima Kousaku no Asia Risshi-den,"Drama, Seinen",TV,26,6.0,92,,
10222,33539,Shima Kousaku no Asia Risshi-den Specials,"Drama, Seinen",Special,4,5.67,24,,
10223,33540,Shima Kousaku no Asia Shinseki-den,"Cars, Drama, Seinen",TV,Unknown,7.0,165,,
10224,18939,Shimajirou Hesoka,"Adventure, Comedy, Fantasy, Kids, Magic",TV,101,6.6,87,,
10225,18941,Shimajirou no Wow!,"Adventure, Comedy, Fantasy, Kids, Magic",TV,Unknown,6.5,105,,
10226,32014,Shimajirou to Ehon no Kuni,"Action, Comedy, Fantasy, Kids",Movie,1,8.0,58,,
10227,18943,Shimajirou to Fufu no Daibouken Movie: Sukue! Nana-iro no Hana,"Adventure, Comedy, Fantasy, Kids, Magic",Movie,1,6.17,87,,
10228,20963,Shimajirou to Kujira no Uta,"Adventure, Comedy, Fantasy, Kids",Movie,1,4.75,90,,
10229,28293,Shimajirou to Ookinaki,"Adventure, Kids",Movie,1,4.75,78,,
10230,9885,Shin Bikkuriman,"Comedy, Fantasy",TV,72,5.29,110,,
10231,21547,Shin Choubakumatsu Shounen Seiki Takamaru,"Action, Comedy, Fantasy",OVA,6,5.0,69,,
10232,21487,Shin Dokonjou Gaeru,"Comedy, Slice of Life",TV,30,7.18,75,,
10233,21489,Shin Dokonjou Gaeru: Dokonjou Yumemakura,"Comedy, Slice of Life",Movie,1,5.9,66,,
10234,23393,Shin Don Chuck Monogatari,"Adventure, Kids, Slice of Life",TV,73,6.48,103,,
10235,25065,Shin Dousei Jidai: Hawaiian Breeze,"Drama, Romance",OVA,1,6.5,79,,
10236,17221,Shin Kabukichou Story Hana no Asukagumi!,"Adventure, Drama, Shoujo",OVA,1,6.0,122,,
10237,33132,Shin Kachikachi Yama,Fantasy,Movie,1,7.5,37,,
10238,10304,Shin Karate Jigoku-hen,"Action, Martial Arts",OVA,2,5.87,137,,
10239,15875,Shin Kyojin no Hoshi,Sports,TV,52,6.77,165,,
10240,16486,Shin Kyojin no Hoshi II,Sports,TV,23,6.91,145,,
10241,7980,Shin Obake no Q-tarou,"Comedy, School, Slice of Life, Supernatural",TV,70,5.78,124,,
10242,9749,Shin Otokogi,Seinen,OVA,2,7.08,85,,
10243,17315,Shin Pro Golfer Saru,"Kids, Sports",TV,10,7.0,69,,
10244,30045,Shin Saru Kani Gassen,Drama,Movie,1,4.39,86,,
10245,22401,Shin Saru Kani Gassen (1939),Kids,Movie,1,5.13,68,,
10246,22657,Shin Seikimatsu: Yatsuto no Souguu,"Comedy, Sci-Fi",ONA,5,4.9,73,,
10247,16510,Shin Shounan Bakusouzoku Arakure Knight,Adventure,OVA,2,6.06,122,,
10248,22997,Shin Skyers 5,"Action, Sci-Fi",TV,26,6.25,68,,
10249,15823,Shin Takarajima,"Adventure, Kids",Special,1,5.65,106,,
10250,26223,Shin-chan ga Naita!,"Drama, Kids",OVA,1,6.83,55,,
10251,26157,Shin-chan no Sanrinsha,"Historical, Kids",OVA,1,6.67,67,,
10252,14069,Shinjuku Shin-chan: Yoiko no Koutsuu Anzen,Kids,ONA,1,4.61,104,,
10253,15579,Shinkai Densetsu Meremanoid,"Adventure, Fantasy",TV,24,6.0,163,,
10254,22313,Shinken Densetsu: Tight Road,"Action, Martial Arts",TV,13,5.67,103,,
10255,26159,Shinken Seminar Koukou Kouza,"School, Shounen",ONA,1,6.06,149,,
10256,7052,Shinshuu Sudama-hen,"Action, Historical, Martial Arts, Samurai, Seinen",OVA,4,6.41,252,,
10257,31508,Shinya Doubutsuen,,Movie,1,6.29,32,,
10258,10633,Shiodome Cable TV,Comedy,TV,22,5.35,114,,
10259,26263,Shiokari Touge,"Drama, Kids",OVA,1,6.0,45,,
10260,13449,Shippuu! Iron Leaguer: Silver no Hata no Moto ni,"Mecha, Sports",OVA,5,6.94,137,,
10261,9546,Shirahata no Shoujo Ryuuko,Drama,Movie,1,7.19,120,,
10262,30939,Shiranpuri,"Drama, School",OVA,1,6.18,155,,
10263,2712,Shiratori Reiko de Gozaimasu!,"Comedy, Romance",OVA,1,5.44,158,,
10264,30208,Shiritori Mambo,"Kids, Music",Music,1,5.33,45,,
10265,29401,Shiritori Oukoku,Kids,TV,3,4.71,48,,
10266,33415,Shiritsu Liyon Gakuen,"Comedy, School",ONA,Unknown,5.75,57,,
10267,6091,Shiritsu Tantai: Toki Shouzou Trouble Note - Hard &amp; Loose,"Action, Mystery",OVA,1,5.96,152,,
10268,29389,Shiro Hon,"Adventure, Kids",TV,6,6.5,44,,
10269,5933,Shiroi Kiba White Fang Monogatari,"Adventure, Drama, Historical",Special,1,6.63,185,,
10270,33484,Shiroi Zou,"Action, Historical, Kids",Movie,1,4.71,45,,
10271,30070,Shiroi Zou (1981),"Action, Historical",Movie,1,4.71,73,,
10272,22683,Shiroishi no Yousei Pichi,"Fantasy, Historical, Kids",ONA,3,4.53,104,,
10273,22995,Shisei Sasshin,Slice of Life,Movie,1,8.67,51,,
10274,19981,Shisukon Ouji,Adventure,TV,14,7.0,65,,
10275,10756,Shitakiri Suzume,Drama,Movie,1,5.93,90,,
10276,29741,Shitamachi Alien PapiPipiPupi,Sci-Fi,ONA,13,7.0,43,,
10277,9349,Shizukanaru Don: Yakuza Side Story,"Action, Comedy, Drama, Seinen",OVA,1,5.67,130,,
10278,24789,Shoko Nakagawa Prism Tour Special,Music,Special,1,5.55,149,,
10279,31942,Shooting Hero,"Kids, Music, Sports",Music,1,4.92,46,,
10280,30960,Shou-chan Sora wo Tobu,"Horror, Sci-Fi",Movie,1,5.5,55,,
10281,9879,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,Kids,OVA,1,4.91,92,,
10282,10369,Shougeki Shinsengumi,"Comedy, Historical",OVA,1,6.26,84,,
10283,7092,Shoujo Fight: Norainu-tachi no Odekake,"Comedy, School, Seinen, Sports",OVA,1,5.14,358,,
10284,25075,Shoukoushi Cedie Specials,"Drama, Shoujo, Slice of Life",Special,2,7.2,82,,
10285,33199,Shounen Ashibe,Comedy,OVA,6,6.0,52,,
10286,8829,Shounen Ashibe (TV),"Comedy, Slice of Life",TV,37,6.0,188,,
10287,8832,Shounen Ashibe 2,"Comedy, Slice of Life",TV,25,5.63,125,,
10288,32884,Shounen Ashibe 2: Ashibe no Kanashii Yume,"Comedy, Slice of Life",OVA,1,5.0,38,,
10289,33200,Shounen Ashibe Anzen Kyouiku Anime,Kids,OVA,2,5.6,43,,
10290,26151,Shounen H ga Mita Sensou,"Historical, Kids",OVA,1,5.6,49,,
10291,30940,Shounen Muku Hatojuu Monogatari,"Drama, Kids",OVA,1,6.0,37,,
10292,13307,Shounen Ninja Kaze no Fujimaru,"Action, Adventure, Samurai, Shounen",TV,65,5.29,189,,
10293,19983,Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou,"Action, Adventure, Samurai, Shounen",Movie,1,5.8,90,,
10294,7639,Shounen Santa no Daibouken!,"Adventure, Fantasy, Shounen",TV,24,6.12,114,,
10295,31321,Shounen to Sakura,"Drama, Historical, Kids",OVA,1,6.83,49,,
10296,20223,Shounen Tokugawa Ieyasu,"Drama, Historical, Shounen",TV,20,7.0,94,,
10297,19887,Shouri Toushu,Sports,Movie,1,7.17,80,,
10298,27963,Shouta no Sushi: Kokoro ni Hibiku Shari no Aji,Shounen,Special,1,7.33,64,,
10299,17211,Shouwa Ahozoushi Akanuke Ichiban!,"Comedy, Shoujo",TV,22,7.28,246,https://img.zorores.com/_r/300x400/100/b8/ae/b8ae41ed11163f50a8e518e6f79a3637/b8ae41ed11163f50a8e518e6f79a3637.jpg,['SUB']
10300,33855,Show By Rock!! x Joysound,"Comedy, Music",ONA,Unknown,6.32,704,,
10301,33757,Shuang Yue Zhi Chengi,"Military, Sci-Fi",ONA,12,5.75,81,,
10302,24085,Shura ga Yuku,"Drama, Seinen",OVA,1,5.4,75,,
10303,30982,Shutter Chance,"Drama, Kids",OVA,1,4.75,42,,
10304,32226,Shuugou no Kangae,"Dementia, Kids",Movie,1,3.21,55,,
10305,10541,Shuukan Shimakou,Comedy,TV,11,5.32,251,,
10306,11611,Shuukan Shimakou Special,Comedy,ONA,1,5.09,97,,
10307,11609,"Shuukan Shimakou: Sono Toki, Shimakou ga Ugoita!",Comedy,TV,11,5.52,130,,
10308,13551,Shuukan Storyland,"Comedy, Drama, Seinen, Slice of Life",TV,56,6.27,143,,
10309,1863,Silk Road Shounen Yuuto,"Adventure, Fantasy, Historical",TV,26,5.92,235,,
10310,32369,Silk Road Shounen Yuuto: Toki wo Kakeru Shounen Yuuto no Hyouryuu Nikki,"Adventure, Fantasy, Historical",Special,1,5.75,47,,
10311,32888,Sinbad,Adventure,Movie,1,5.09,452,,
10312,31829,Sinbad: Mahou no Lamp to Ugoku Shima,Adventure,Movie,1,6.17,622,,
10313,29756,Sinbad: Soratobu Hime to Himitsu no Shima,Adventure,Movie,1,6.41,881,,
10314,32609,Sinbad: Soratobu Hime to Himitsu no Shima Pilot,Adventure,Special,1,5.29,159,,
10315,2101,Singles,"Romance, Shoujo",OVA,1,5.32,161,,
10316,32757,Skirt,Music,Music,1,4.93,74,,
10317,11405,Skyers 5,"Action, Sci-Fi",TV,12,6.11,116,,
10318,28019,Slippy Dandy,"Action, Kids, Mystery",TV,4,5.75,50,,
10319,26321,Soba no Hana Saita Hi,"Drama, Kids",OVA,1,6.2,45,,
10320,19999,Sobakasu Pucchi,"Adventure, Comedy, Kids",TV,162,7.18,72,,
10321,10774,Soccer Fever,"Historical, Sports",TV,51,6.47,166,,
10322,8143,Sockies: Frontier Quest,Comedy,TV,39,5.0,123,,
10323,31450,Sol,"Dementia, Music",Music,1,3.77,88,,
10324,16804,Solar I.II.III,"Action, Mecha, Shounen",Movie,1,5.3,106,,
10325,28573,Somei-ka no Hi no Youjin: Bouka no Tebiki Katei-hen,"Drama, Kids",OVA,1,7.33,38,,
10326,23979,Something Great Chizu ni Nai Machi,Slice of Life,Movie,1,8.2,70,,
10327,28555,Son Gokuu no Hi no Youjin,"Drama, Fantasy, Kids",OVA,1,8.0,53,,
10328,30933,Son Gokuu no Koutsuu Rule Shugyou Chuu,"Drama, Fantasy, Kids",OVA,1,7.0,39,,
10329,24669,Son Gokuu Silk Road wo Tobu!!,"Adventure, Fantasy",Special,1,5.33,68,,
10330,16814,Son Gokuu War and the Stars,"Action, Adventure, Space",Movie,1,3.57,88,,
10331,30082,Sonna Boku ga Suki,"Kids, Music",Music,1,4.06,68,,
10332,18283,Sonyeon 007 Eunhateukgongdae,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",Movie,1,3.42,68,,
10333,18303,Sonyeon 007 Jihajeguk,"Action, Adventure, Sci-Fi, Shounen",Movie,1,4.7,62,,
10334,22393,Sora e,"Fantasy, Kids, Music",Music,1,5.56,116,,
10335,22791,Sora Iro Hana Iro,"Drama, Slice of Life",Movie,1,6.25,55,,
10336,31948,Sora no Arawashi,"Action, Drama",Movie,1,6.17,51,,
10337,21517,Soratobu Usagi no Yuukai Boushi: Boku Iya Da yo!,Kids,OVA,1,4.73,64,,
10338,21941,Sore Ike! Anpanman: Anpanman no Jin-Jin-Jingle Bells,"Comedy, Fantasy, Kids",Special,1,5.82,74,,
10339,16988,Sore Ike! Anpanman: Anpanman to Christmas no Hoshi,"Comedy, Fantasy, Kids",Special,1,5.64,85,,
10340,21933,Sore Ike! Anpanman: Anpanman to Happy Otanjoubi,"Comedy, Fantasy, Kids",Movie,1,5.06,76,,
10341,27499,Sore Ike! Anpanman: Anpanman to Kaizoku Lobster,"Adventure, Fantasy, Kids",Special,1,5.5,70,,
10342,21935,Sore Ike! Anpanman: Anpanman to Okashi na Nakama,"Comedy, Fantasy, Kids",Movie,1,4.94,75,,
10343,21973,Sore Ike! Anpanman: Anpanman to Oyakusoku,"Comedy, Fantasy, Kids",OVA,2,5.07,72,,
10344,27501,Sore Ike! Anpanman: Anpanman to Tanoshii Nakama-tachi,"Adventure, Fantasy, Kids",Movie,1,6.5,73,,
10345,21937,Sore Ike! Anpanman: Anpanman to Yukai na Nakama-tachi,"Comedy, Fantasy, Kids",Movie,1,5.12,80,,
10346,10061,Sore Ike! Anpanman: Baikinman no Gyakushuu,"Comedy, Fantasy, Kids",Movie,1,5.89,124,,
10347,21943,Sore Ike! Anpanman: Baikinman to 3 Bai Punch,"Comedy, Fantasy, Kids",Movie,1,5.35,76,,
10348,21945,Sore Ike! Anpanman: Baikinman vs. Baikinman!?,"Comedy, Fantasy, Kids",Movie,1,5.25,73,,
10349,9007,Sore Ike! Anpanman: Black Nose to Mahou no Uta,"Comedy, Fantasy, Kids",Movie,1,5.74,132,,
10350,27371,Sore Ike! Anpanman: Bokura wa Hero,"Comedy, Fantasy, Kids",Movie,1,5.3,71,,
10351,17213,Sore Ike! Anpanman: Dadandan to Futago no Hoshi,"Comedy, Kids",Movie,1,5.19,87,,
10352,22037,Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar,"Comedy, Fantasy, Kids, Sci-Fi",Movie,1,5.64,68,,
10353,17004,Sore Ike! Anpanman: Franken-Robo-kun&#039;s Surprised Christmas,"Comedy, Fantasy, Kids, Super Power",Special,1,5.69,81,,
10354,21947,Sore Ike! Anpanman: Gomira no Hoshi,"Comedy, Fantasy, Kids",Movie,1,5.47,74,,
10355,17215,Sore Ike! Anpanman: Happy no Daibouken,"Comedy, Kids",Movie,1,5.35,82,,
10356,27569,Sore Ike! Anpanman: Hashire! Wakuwaku Anpanman Grand Prix,"Comedy, Fantasy, Kids",Movie,1,5.55,66,,
10357,21951,Sore Ike! Anpanman: Hiya Hiya Hiyariko to Bafu Bafu Baikinman,"Comedy, Fantasy, Kids",Movie,1,5.38,71,,
10358,21953,Sore Ike! Anpanman: Horrorman to Hora Horako,"Comedy, Fantasy, Kids",Movie,1,5.71,72,,
10359,18591,Sore Ike! Anpanman: Inochi no Hoshi no Dolly,"Fantasy, Kids, Magic",Movie,1,5.55,85,,
10360,27491,Sore Ike! Anpanman: Kaiketsu Naganegiman to Doremi Hime,"Comedy, Fantasy, Kids",Movie,1,5.47,106,,
10361,27495,Sore Ike! Anpanman: Kaiketsu Naganegiman to Yakisobapanman,"Adventure, Fantasy, Kids",Movie,1,6.18,83,,
10362,27571,Sore Ike! Anpanman: Keito no Shiro no Christmas,"Comedy, Fantasy, Kids",Special,1,5.44,67,,
10363,27497,Sore Ike! Anpanman: Kieta Jam Ojisan,"Adventure, Fantasy, Kids",Special,1,5.8,69,,
10364,16163,Sore Ike! Anpanman: Kirakira Boshi no Namida,"Adventure, Comedy, Kids, Super Power",Movie,1,6.07,121,,
10365,21957,Sore Ike! Anpanman: Kokin-chan to Aoi Namida,"Comedy, Fantasy, Kids",Movie,1,5.33,70,,
10366,21955,Sore Ike! Anpanman: Kokin-chan to Namida no Christmas,"Comedy, Fantasy, Kids",Special,1,5.33,66,,
10367,21959,Sore Ike! Anpanman: Kuruyuki-hime to Mote Mote Baikinman,"Comedy, Fantasy, Kids",Movie,1,5.68,80,,
10368,10056,Sore Ike! Anpanman: Kyouryuu Nosshii no Daibouken,"Comedy, Fantasy, Kids",Movie,1,5.61,113,,
10369,22035,Sore Ike! Anpanman: Lyrical☆Magical Mahou no Gakkou,"Comedy, Fantasy, Kids",Movie,1,4.94,89,,
10370,29901,Sore Ike! Anpanman: Mija to Mahou no Lamp,"Comedy, Fantasy, Kids",Movie,1,6.75,85,,
10371,21291,Sore Ike! Anpanman: Minami no Umi wo Sukue!,"Comedy, Fantasy, Kids",Special,1,5.5,88,,
10372,21961,Sore Ike! Anpanman: Minna Atsumare! Anpanman World,"Comedy, Fantasy, Kids",Movie,1,5.35,88,,
10373,18355,Sore Ike! Anpanman: Minna de Teasobi - Anpanman to Itazura Obake,"Comedy, Fantasy, Kids",Movie,1,6.0,93,,
10374,9446,Sore Ike! Anpanman: Niji no Pyramid,"Comedy, Kids",Movie,1,5.58,126,,
10375,9451,Sore Ike! Anpanman: Ningyohime no Namida,"Comedy, Kids",Movie,1,5.88,120,,
10376,32676,Sore Ike! Anpanman: Omocha no Hoshi no Nanda to Runda,"Comedy, Fantasy, Kids",Movie,1,7.25,72,,
10377,19433,Sore Ike! Anpanman: Omusubiman,Kids,Movie,1,5.33,83,,
10378,27373,Sore Ike! Anpanman: Otanjoubi Series,"Comedy, Fantasy, Kids",OVA,12,5.64,66,,
10379,21975,Sore Ike! Anpanman: Outa to Teasobi Tanoshii ne,"Comedy, Fantasy, Kids",OVA,2,5.74,76,,
10380,27683,Sore Ike! Anpanman: Rhythm de Teasobi - Anpanman to Fushigi na Parasol,"Comedy, Fantasy, Kids",Movie,1,4.83,74,,
10381,23617,Sore Ike! Anpanman: Ringo Boy to Minna no Negai,"Comedy, Fantasy, Kids",Movie,1,6.44,73,,
10382,17219,Sore Ike! Anpanman: Roll to Laura Ukigumojou no Himitsu,"Comedy, Fantasy, Kids",Movie,1,6.24,97,,
10383,21293,Sore Ike! Anpanman: Shabondama no Purun,"Comedy, Fantasy, Kids",Movie,1,5.41,73,,
10384,17006,Sore Ike! Anpanman: Sing! Dance! Everybody&#039;s Christmas,"Comedy, Fantasy, Kids, Super Power",Special,1,5.06,81,,
10385,10060,Sore Ike! Anpanman: Sora Tobu Ehon to Glass no Kutsu,"Comedy, Fantasy, Kids",Movie,1,5.93,115,,
10386,10684,Sore Ike! Anpanman: Sukue! Kokorin to Kiseki no Hoshi,"Comedy, Fantasy, Kids",Movie,1,5.14,107,,
10387,20113,Sore Ike! Anpanman: Tekka no Maki-chan to Kin no Kamameshidon,"Adventure, Kids",Movie,1,4.74,81,,
10388,21295,Sore Ike! Anpanman: Tenohira wo Taiyou ni,"Comedy, Fantasy, Kids",Movie,1,4.94,77,,
10389,18357,Sore Ike! Anpanman: Tobase! Kibou no Handkerchief,"Comedy, Fantasy, Kids",Movie,1,5.43,87,,
10390,10057,Sore Ike! Anpanman: Tobe! Tobe! Chibigon,"Comedy, Fantasy, Kids",Movie,1,5.54,113,,
10391,21963,Sore Ike! Anpanman: Tsukiko to Shiratama - Tokimeki Dancing,"Comedy, Fantasy, Kids",Movie,1,5.0,73,,
10392,10059,Sore Ike! Anpanman: Tsumiki Shiro no Himitsu,"Comedy, Fantasy, Kids",Movie,1,6.73,130,,
10393,10685,Sore Ike! Anpanman: Utatte Teasobi! Anpanman to Mori no Takara,"Comedy, Fantasy, Kids",Movie,1,5.39,107,,
10394,21297,Sore Ike! Anpanman: Yakisobapanman to Black Sabotenman,"Comedy, Fantasy, Kids",Movie,1,5.2,73,,
10395,14381,Sore Ike! Anpanman: Yomigaere Bananajima,"Adventure, Comedy, Fantasy, Kids, Super Power",Movie,1,5.59,104,,
10396,21967,Sore Ike! Anpanman: Yousei Rinrin no Himitsu,"Comedy, Fantasy, Kids",Movie,1,5.88,74,,
10397,21969,Sore Ike! Anpanman: Yumeneko no Kuni no Nyanii,"Comedy, Fantasy, Kids",Movie,1,6.05,87,,
10398,21971,Sore Ike! Anpanman: Yuuki no Hana ga Hiraku Toki,"Comedy, Fantasy, Kids",Movie,1,5.38,75,,
10399,27493,Sore Ike! Anpanman: Yuuki to Honoo to Christmas,"Comedy, Fantasy, Kids",Special,1,5.38,63,,
10400,10058,Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,"Comedy, Fantasy, Kids",Movie,1,6.43,117,,
